,user,time,isOutlier,randX,popoutColor,randY,backgroundColor,selection,__collections__
MYDEc5miPOF6t1pQtF9W,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886761, '_nanoseconds': 929000000}}",false,512.1013368059431,127,295.81748889845744,125,False,{}
MZAlJDVL4JnsYLZ0J4Cv,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886394, '_nanoseconds': 901000000}}",true,497.14092708772654,164,11.77542246573923,172,False,{}
MdNTbMWR5t61mSOGICVr,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886694, '_nanoseconds': 257000000}}",false,1164.2241861613522,132,358.03730700944516,124,False,{}
MnT4w8tjg2IMaU0HdjFv,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886099, '_nanoseconds': 449000000}}",true,99.23691513764099,127,94.30071089921968,154,False,{}
Mrqsu1yQ4YGRuTINylId,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886822, '_nanoseconds': 684000000}}",true,930.508075172555,163,1170.5578150725803,152,False,{}
MtpLwIQjjOFYjtkpzQvB,LYwE8Rd7iwFahiWuiuIj,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884337, '_nanoseconds': 589000000}}",false,572.816524435669,144,343.9915162142709,124,False,{}
Mvr2PKocs9gUrGEHYSud,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886577, '_nanoseconds': 570000000}}",false,399.43751876024794,137,846.746896275174,130,False,{}
Mwn6krggz1lpUQxT83yN,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886668, '_nanoseconds': 460000000}}",false,104.07427716241347,135,556.9205243602157,162,True,{}
N0pZArxfDiFsWPYJPAi9,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886165, '_nanoseconds': 487000000}}",false,1025.1739955040762,170,326.86131201879607,135,True,{}
N8pdHE4Q4lxcRNCCzvp4,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954155, '_nanoseconds': 759000000}}",false,945.0706754680755,156,180.8051561456179,163,False,{}
N9zhdB4dFq6g993Lu7gm,1,,,,,,,,{}
NF0cikppEU9ZvZfzlngj,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886557, '_nanoseconds': 214000000}}",true,965.0195820246744,160,415.86699727903993,162,False,{}
NGCxzGpbu7VJXAlY3F06,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886119, '_nanoseconds': 556000000}}",true,678.8441340114845,163,549.3886191481101,169,False,{}
NGzPakmlFTHRSk6mzq7K,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886836, '_nanoseconds': 408000000}}",false,587.2340898560303,142,500.89550478680184,136,False,{}
NH5YvTC1A99WxsAiV1la,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886157, '_nanoseconds': 133000000}}",true,1311.8379489753231,171,292.5853464591526,167,False,{}
NHyVaBc0LbIg09RsylFJ,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886507, '_nanoseconds': 159000000}}",false,987.9216730596022,164,632.520159570038,147,False,{}
NLM92y2ukeydivlcuI7p,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954289, '_nanoseconds': 980000000}}",false,1184.342218794158,176,664.9029424846163,165,True,{}
NMnBgYB3POJxIGtCn9yN,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886650, '_nanoseconds': 849000000}}",false,1286.660599917913,158,410.59881910049137,141,False,{}
NNzqSrenVMH5pAZxWfld,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886647, '_nanoseconds': 462000000}}",true,883.7808688720541,138,486.3493694446126,167,True,{}
NV1wVt9QjEJkaadseUwl,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886820, '_nanoseconds': 738000000}}",true,670.8605526258125,136,464.49654401982826,172,True,{}
NXwU6n9tvlBo8mGBU1ht,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886812, '_nanoseconds': 867000000}}",false,544.1989215477596,134,695.5283008431129,175,True,{}
Ncc0FUc4wqj7B24h5Wxn,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952134, '_nanoseconds': 826000000}}",false,998.7820995927169,148,190.3620175196611,175,True,{}
Nid7VY3WK6yssJubK58Y,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886565, '_nanoseconds': 332000000}}",false,1344.580999262685,123,429.9125469350599,151,False,{}
Nj7MIbWMyAvVci8khUBK,1,,,,,,,,{}
NrGMNe8NSNs4tPxlJhyj,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886102, '_nanoseconds': 288000000}}",false,246.31534437443509,145,88.8959128493075,155,False,{}
NshGckdh3syFM27Tx3bT,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885654, '_nanoseconds': 27000000}}",true,1061.3089550054478,150,754.0845109489749,123,False,{}
NvvgXip878tHZANN9G7P,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886667, '_nanoseconds': 240000000}}",true,1109.4954314056329,142,62.227314670356584,134,False,{}
O1aqt09cv7WYbuvSFWMt,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954296, '_nanoseconds': 959000000}}",false,425.9342288670319,157,272.1491868187084,163,True,{}
O7nGgokdkGx9tw9rQbJ4,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886798, '_nanoseconds': 441000000}}",false,856.1779226746365,146,1214.9481006280243,129,False,{}
OB85lYNkWcczAU279n22,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954322, '_nanoseconds': 125000000}}",false,1014.5124711385909,134,396.5222505649055,169,True,{}
OFlUqWoPbZ5aNzK7NlPi,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886677, '_nanoseconds': 345000000}}",true,674.1602721152731,122,179.306840420898,142,False,{}
OV5xAbGWT0Z5aenlAuhC,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886876, '_nanoseconds': 644000000}}",false,159.18405264578877,162,217.2871505176969,170,True,{}
OcQmf1ECLzBabht1Fwye,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886183, '_nanoseconds': 829000000}}",false,458.6650531911957,169,612.3875637311295,164,False,{}
OheqqlD4rbtCUJ6cXTtF,1,,,,,,,,{}
OiUmunEO2IjDFXh38IZG,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954392, '_nanoseconds': 635000000}}",true,959.6385566524908,179,172.39600461206982,135,True,{}
OolZFNEXX2k0MjocmHyy,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886470, '_nanoseconds': 4000000}}",false,119.74283258737226,136,656.4941745868698,136,False,{}
OpThR4oPE08Di8W78gYz,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886762, '_nanoseconds': 930000000}}",true,840.6997666709532,150,663.7368260719369,164,True,{}
OxIaT7ZhdyO04P80C4bv,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886735, '_nanoseconds': 111000000}}",false,463.1842382731595,141,161.15644311182535,140,False,{}
P20R41NOZBWDSVbM7BVj,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886585, '_nanoseconds': 226000000}}",true,830.6799328191852,123,64.60024386164456,153,False,{}
P7KPSBZqyqRTMAZMwvYp,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954147, '_nanoseconds': 201000000}}",true,49.49092961528501,149,638.1259458491548,143,True,{}
PHCCFKBSplb2YLgFPP5a,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952269, '_nanoseconds': 654000000}}",false,973.6685685844471,164,92.90051537760905,155,False,{}
PSfx8idFA8eXyFYV9lVe,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954204, '_nanoseconds': 591000000}}",false,503.07190141335826,153,643.8458036870004,166,True,{}
PTjrX0rkaM9Vxf77PGyI,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886125, '_nanoseconds': 914000000}}",false,296.5442873134235,164,66.27308384979833,159,False,{}
PXMmPg7GGP9OA5rvD1Un,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954312, '_nanoseconds': 42000000}}",true,163.03548162636247,175,180.37241360906526,162,True,{}
PXnjxAJwB4tfPHvntc0B,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886119, '_nanoseconds': 324000000}}",false,420.70039721062915,149,421.533173450217,143,False,{}
PcpElh0d8ybOReNZ8d7I,7ZzK2Xmrxo541v6iTvde,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884924, '_nanoseconds': 524000000}}",true,384.0267701123803,143,1144.5168909751953,127,False,{}
PgCwpcPKIb88pZ25uOy6,7ZzK2Xmrxo541v6iTvde,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884896, '_nanoseconds': 392000000}}",true,590.3233616183498,155,624.1389306362004,136,False,{}
PwPRf93MEm4NrKHtZJvJ,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952262, '_nanoseconds': 940000000}}",true,1512.068997176104,138,601.0834706078141,150,False,{}
Pz2tguwflrJnBAaivCKS,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886747, '_nanoseconds': 696000000}}",true,817.5211890045805,173,973.9995210581079,150,True,{}
Q1YaWCvrOvScXi0Sq4HK,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954242, '_nanoseconds': 700000000}}",false,194.55207578538037,125,723.5009944353101,173,True,{}
Q3wPWaMBdsSJ2ZvVac7b,DEHN8PTh11BZ5UboqyF8,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884594, '_nanoseconds': 781000000}}",false,34.306823246324676,137,626.2243597943622,134,True,{}
Q6foXQnosUvyV9jhsgeB,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886137, '_nanoseconds': 56000000}}",true,898.2031668849381,168,64.76023785511815,160,False,{}
QBiA7Qn3bWmCW2ZDC4Dr,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886833, '_nanoseconds': 57000000}}",false,527.9739430716405,134,326.6258454716214,172,True,{}
QF5R1GgvjRqvg6bSvRvk,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886099, '_nanoseconds': 355000000}}",false,49.244773088145905,154,699.4599003693268,178,True,{}
QG7PETxNjwKLYm90Vp0d,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886589, '_nanoseconds': 833000000}}",true,414.50084323735706,163,171.49622083678437,170,False,{}
QItPqnDMaxj80Mt2iFzj,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886766, '_nanoseconds': 781000000}}",false,585.5792718800097,158,753.7799772984209,164,False,{}
QJlEnUD6PA96tCpCzP5T,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886614, '_nanoseconds': 388000000}}",true,334.16289234895845,174,234.09067484724292,140,True,{}
QLHe5KXxanhbsAfuknVS,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886388, '_nanoseconds': 581000000}}",false,767.4112864887617,125,588.8618817691446,172,True,{}
QOpn0TR1OshAP2fWRMhN,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886151, '_nanoseconds': 541000000}}",false,1184.4457178547304,127,238.74787793790247,145,False,{}
QVV7rjQiXmz9YFTb00tI,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952175, '_nanoseconds': 276000000}}",false,293.4226097998162,150,262.2215920215312,165,True,{}
Qbnx0mBt9MC6ceT3mzyP,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886485, '_nanoseconds': 239000000}}",false,583.2441426842564,169,660.5106790962585,164,False,{}
QkVlia6w0aewm4VpZJqD,pFAQG5fCHul8kv70SaLh,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885776, '_nanoseconds': 733000000}}",false,609.1821160328037,150,964.4790120746675,121,False,{}
Qp1nO4wOkDgbvrwGsw2f,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886595, '_nanoseconds': 317000000}}",false,750.0170740460641,130,7.735973832711034,171,True,{}
QwToizwae7gLO9TKHZ5V,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886096, '_nanoseconds': 283000000}}",false,216.25364543926398,133,94.54697027506302,166,True,{}
Qyavs9nUa6LgsRZugdnQ,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886654, '_nanoseconds': 38000000}}",false,289.5275047949631,138,531.5848560863033,148,False,{}
R1ofo3Liki5GYydYQKVa,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885637, '_nanoseconds': 72000000}}",true,423.4799940604186,148,757.6402844135796,139,True,{}
RAkEQQZYMtQYkOu1a0qH,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886575, '_nanoseconds': 501000000}}",false,746.8609094924303,154,259.05460684313374,126,False,{}
RBUjZiZyjQMvsMvjyxsH,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886102, '_nanoseconds': 483000000}}",true,637.8738297173222,124,34.824704033244736,149,False,{}
RCx4PGUomQDs2cgg0S2i,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886550, '_nanoseconds': 85000000}}",true,916.2091778117002,180,134.96376388700952,143,True,{}
RLD6KfHu20FcDpAmHLTk,1,,,,,,,,{}
RQVBNRRVn2Q2Eago4qK9,A2RiZuYoME34SXP9V0K9,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581887040, '_nanoseconds': 967000000}}",true,99.99095287285323,171,1151.1062877031586,177,False,{}
RUyAE8mpPNi3Mpfi1okU,6kuNanOynuoMYr848UZt,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886782, '_nanoseconds': 498000000}}",true,330.2530963656399,163,945.640035035348,145,False,{}
RWyQpno2aWWDNuVFyZ5l,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886666, '_nanoseconds': 508000000}}",true,103.78192745944996,152,603.1850668282266,167,True,{}
RYUWCVequiU9Pcex5F4n,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886382, '_nanoseconds': 565000000}}",true,792.60012500868,145,434.78871901151825,155,False,{}
RasXO9fG7GLRstmzMMfC,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886800, '_nanoseconds': 166000000}}",true,876.1012651240302,168,713.4412822483165,130,True,{}
RfqkkCAucg5EVn8ItN0r,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886612, '_nanoseconds': 913000000}}",true,441.53899418708227,161,120.34271812699888,140,False,{}
RnunkvGeKrdUs75oKn6x,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886889, '_nanoseconds': 373000000}}",false,351.49432251784634,135,624.5106897215774,159,False,{}
RyOsBdululoG2L9dMByX,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886168, '_nanoseconds': 289000000}}",true,1060.3183625809265,124,224.68347654944134,162,True,{}
RzO4IBd9jgBxi2bIYLZQ,gHxtb0QwZpxkH3X69FQq,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581891919, '_nanoseconds': 311000000}}",false,1339.6219650126839,146,466.6188546839945,173,False,{}
S2jFtHaoGQGbzWvR4aka,tsSfdnCH1lwVMbb1JehO,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581954260, '_nanoseconds': 64000000}}",false,936.2309846926462,126,286.1846299610627,151,True,{}
S424DxLOyBcYt8yPW7f4,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952201, '_nanoseconds': 959000000}}",true,703.972380092582,129,482.8676871177995,166,False,{}
S42DP7fQWJePrZ68hDg2,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886605, '_nanoseconds': 572000000}}",false,167.99384682658652,179,159.0492388370225,163,True,{}
S504kr4AfhsvC2euqcHI,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886467, '_nanoseconds': 147000000}}",true,1454.3172769264988,165,292.7796408927116,161,False,{}
S9Z83lwFUKpbDwfJ02tD,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886425, '_nanoseconds': 236000000}}",false,1030.9239406265074,180,774.9864721785267,140,True,{}
SBD7928TZg4BUCs9bzPj,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886694, '_nanoseconds': 33000000}}",true,907.1034046631438,147,526.3258454644113,141,False,{}
SFA3RR9TyR7FPBFpoCfV,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886654, '_nanoseconds': 107000000}}",true,263.9161877317326,161,1151.3848177925136,142,False,{}
SHxhlEDY5VRWWjOHdGN7,94Pv6B5YsLJyX1NN0TXw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581952090, '_nanoseconds': 815000000}}",false,1608.7534550599564,129,132.44251178270417,178,True,{}
SJrLTUnq4Hxm1VzsoBBx,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886422, '_nanoseconds': 342000000}}",true,875.1896152186615,166,760.4742927563904,162,False,{}
SPUL97MrGM0WekuGtqI3,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886863, '_nanoseconds': 615000000}}",false,1125.8168889571489,161,814.8470682724023,155,False,{}
SPc4ZhKlISnYeFwQEmcx,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886552, '_nanoseconds': 37000000}}",true,1116.35294967321,136,397.3692331597601,153,False,{}
SR2DMXbu20HVKpZmNSzX,N9zhdB4dFq6g993Lu7gm,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581889759, '_nanoseconds': 76000000}}",false,583.1785816816029,165,244.46187957141242,143,True,{}
SSAMbgiW0XJodQvpyc2g,DEHN8PTh11BZ5UboqyF8,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884599, '_nanoseconds': 543000000}}",true,331.5500424922761,177,381.04462993825456,160,True,{}
SaIp3sDsTBUlSKuy1dOp,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886860, '_nanoseconds': 202000000}}",false,477.6266106092595,155,552.7064507336863,139,False,{}
SnO7tkcuC6odF7QKnzj0,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886523, '_nanoseconds': 597000000}}",false,159.25275285028377,151,189.1293148543802,123,False,{}
Sntp2Scn5kxIAE0g8MjP,nSABhdzrcxaAoz63pOHH,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886554, '_nanoseconds': 603000000}}",true,784.1744255921669,148,1158.6198430484562,126,True,{}
StR3UsXE8gLOwRNDKAr4,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886413, '_nanoseconds': 633000000}}",true,318.6257254808446,157,231.22157680572596,135,False,{}
SxXdk17TGTSCkMIa3bOA,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886540, '_nanoseconds': 608000000}}",false,524.3484034928816,140,232.0372118790199,172,True,{}
T1MHwi24qzwrj5dWlvke,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886753, '_nanoseconds': 412000000}}",false,792.688201813147,172,511.4710547084581,179,False,{}
T2VLFYeZX4OrcvyAfclz,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885617, '_nanoseconds': 601000000}}",false,538.7481638116653,138,133.03815916457407,162,True,{}
T6P3iyl9XIMRmvhmgMRj,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886108, '_nanoseconds': 232000000}}",true,224.5942192609264,152,226.01987217588163,139,False,{}
T6sEeuujRzIUegAT7rX7,LYwE8Rd7iwFahiWuiuIj,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884344, '_nanoseconds': 467000000}}",false,138.06150029088806,157,241.70517848248505,168,False,{}
TB8aUrecP52vre3kyvEk,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886601, '_nanoseconds': 886000000}}",false,1010.5069382496233,159,324.1824631866888,125,True,{}
TFojlHAtYfertSl7EFsH,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886770, '_nanoseconds': 260000000}}",true,1240.244950606009,159,192.49914995996295,155,False,{}
TJOMdVbwl0LYxBIIeXxp,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886576, '_nanoseconds': 67000000}}",false,1352.9149564401436,146,421.4512885169049,179,True,{}
TRAKmtGhj9WWc9BwotLN,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886873, '_nanoseconds': 359000000}}",false,443.9857935878934,170,663.4531481081418,154,True,{}
TVC1dTsAZPwfEvfy9url,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885627, '_nanoseconds': 567000000}}",false,101.44284588302381,143,402.7442329607153,128,False,{}
TVwW1ue6P61CnHgUrbzU,DEHN8PTh11BZ5UboqyF8,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884611, '_nanoseconds': 946000000}}",false,58.37754720314343,158,39.88154384575122,176,True,{}
Tcs10s3D4C61IqYbF55B,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886718, '_nanoseconds': 315000000}}",false,748.1707921737393,164,399.3341799641222,138,False,{}
Td09kXOH4cSH3kSS4DQg,pFAQG5fCHul8kv70SaLh,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885771, '_nanoseconds': 319000000}}",false,835.9493502923461,174,491.528350830288,135,True,{}
TmyLvh8QhjfBK7bpyZTa,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886177, '_nanoseconds': 608000000}}",false,954.0945564201268,157,529.6623662291555,161,False,{}
Tn2uKdkPi9sehNFGRQrT,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886628, '_nanoseconds': 448000000}}",true,748.2408287944047,143,4.64856923393635,129,False,{}
TskxxXSn49VnzQ74zl56,FO1IiFnNxgbabBOUGZkw,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886778, '_nanoseconds': 714000000}}",false,206.4401048834319,164,594.3499417328294,149,False,{}
U34ZSmFPGL1gsjvS27xV,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886783, '_nanoseconds': 26000000}}",false,79.04419170796109,129,736.4638181899272,150,False,{}
UP9kvuTLgUVHdIxqBx24,LYwE8Rd7iwFahiWuiuIj,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581884341, '_nanoseconds': 10000000}}",false,307.2408011836641,143,122.32620420397946,157,True,{}
UTAB8t2dPYIDKRIRp0me,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886636, '_nanoseconds': 558000000}}",false,1384.0233730032644,157,532.9088222673253,128,False,{}
UUPNBxOJFwESQRUGeMbA,7MBx4YWFKKhRBs2Q2ERX,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886219, '_nanoseconds': 791000000}}",false,716.5651028419232,152,447.9135106012167,162,False,{}
UX0z6J4WAzwRwFFkVQaH,XqQ1lBsxdtGT6JFtLq7H,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581885647, '_nanoseconds': 389000000}}",false,129.65491264784475,166,287.3411233358048,162,False,{}
UecAOEKOUnx4llN7jtsa,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886568, '_nanoseconds': 67000000}}",true,122.08571570905283,167,480.26300833902115,161,False,{}
UmJ5mIUhWbmvmYu0uvsA,uQ4LQf15bn8hVZPtR4CJ,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886715, '_nanoseconds': 157000000}}",true,1320.1134874670408,124,251.64509652295897,164,False,{}
UnmCAajDAZIeejdZ3Hg6,VtmPmqrVIdiD9dOoZjG6,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886617, '_nanoseconds': 165000000}}",true,1020.7507389716127,129,540.2224453187211,143,False,{}
UvYLKJmEFXApTL9t0Qt2,Nj7MIbWMyAvVci8khUBK,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581886069, '_nanoseconds': 729000000}}",false,21.177105718546855,149,556.9601215187184,150,False,{}
UxB1n7ZnRGHBmc4qNaiE,A2RiZuYoME34SXP9V0K9,"{'__datatype__': 'timestamp', 'value': {'_seconds': 1581887065, '_nanoseconds': 672000000}}",false,710.9202451152715,161,262.77305710882234,133,False,{}
